date,AB-pd,AB-pt,AB-dt,AB-dd,AB-ht,AB-it,BC-pd,BC-pt,BC-dt,BC-dd,BC-ht,BC-it,MB-pd,MB-pt,MB-dt,MB-dd,MB-ht,MB-it,NB-pd,NB-pt,NB-dt,NB-dd,NB-ht,NB-it,NL-pd,NL-pt,NL-dt,NL-dd,NL-ht,NL-it,NS-pd,NS-pt,NS-dt,NS-dd,NS-ht,NS-it,NT-pd,NT-pt,NT-dt,NT-dd,NT-ht,NT-it,NU-pd,NU-pt,NU-dt,NU-dd,NU-ht,NU-it,ON-pd,ON-pt,ON-dt,ON-dd,ON-ht,ON-it,PE-pd,PE-pt,PE-dt,PE-dd,PE-ht,PE-it,QC-pd,QC-pt,QC-dt,QC-dd,QC-ht,QC-it,SK-pd,SK-pt,SK-dt,SK-dd,SK-ht,SK-it,YT-pd,YT-pt,YT-dt,YT-dd,YT-ht,YT-it,AB-hd,AB-id,BC-hd,BC-id,MB-hd,MB-id,NB-hd,NB-id,NL-hd,NL-id,NS-hd,NS-id,NT-hd,NT-id,NU-hd,NU-id,ON-hd,ON-id,PE-hd,PE-id,QC-hd,QC-id,SK-hd,SK-id,YT-hd,YT-id
2021-02-18,415,130279,1805,7,302,55,531,75868,1321,4,224,60,93,31240,894,2,220,25,4,1411,24,0,5,1,48,803,4,0,2,0,2,1602,65,0,1,1,0,47,0,0,0,0,6,330,1,0,0,0,1038,289621,6773,44,758,277,0,114,0,0,0,0,900,279887,10264,6,747,129,146,27099,362,0,174,23,0,72,1,0,0,0,11,,,,5,1,,,,,,,,,,,,,,,38,5,,,,
2021-02-19,325,130661,1812,7,288,52,529,76397,1327,6,217,61,91,31331,895,1,210,26,6,1417,24,0,6,1,60,863,4,0,2,0,2,1604,65,0,1,1,0,47,0,0,0,0,2,332,1,0,0,0,1150,290771,6820,47,689,269,0,114,0,0,0,0,800,280687,10278,14,723,127,146,27245,365,3,172,19,0,72,1,0,0,0,17,,,,3,2,,,,,,,,,,,,,,,34,11,,,,
2021-02-20,380,130988,1818,6,279,56,491,76888,1327,0,217,61,54,31385,896,3,214,26,3,1420,24,0,3,1,38,901,4,0,2,0,4,1608,65,0,1,1,0,47,0,0,0,0,6,338,1,0,0,0,1228,291999,6848,28,699,263,0,114,0,0,0,0,769,281456,10292,14,700,120,193,27438,368,3,171,16,0,72,1,0,0,0,21,,,,6,2,,,,,,,,,,,,,,,42,15,,,,
2021-02-21,328,131257,1827,9,292,55,455,77343,1327,0,217,61,104,31489,898,2,213,27,4,1424,25,1,2,1,25,926,4,0,3,0,1,1609,65,0,1,1,0,47,0,0,0,0,1,339,1,0,0,0,1087,293086,6861,13,660,277,0,114,0,0,0,0,666,282122,10307,15,686,119,182,27620,372,4,176,13,0,72,1,0,0,0,24,,,,7,1,,,,,,,,,,,,,,,31,8,,,,
2021-02-22,273,131534,1843,16,293,54,501,77844,1335,8,223,66,61,31550,899,2,223,28,0,1424,26,1,2,1,14,940,4,0,5,0,1,1610,65,0,1,1,0,47,0,0,0,0,12,351,1,0,0,0,1058,294144,6872,11,646,280,0,114,0,0,0,0,805,282927,10318,11,689,117,177,27797,372,0,177,15,0,72,1,0,0,0,11,,,,5,2,,,,,,,,,,,,,,,41,8,,,,
2021-02-23,267,131959,1853,10,280,60,521,78365,1336,1,238,69,39,31589,901,0,215,24,0,1424,26,0,2,1,15,955,4,0,5,0,3,1613,65,0,1,1,0,47,0,0,0,0,0,351,1,0,0,0,975,295119,6884,12,718,283,1,115,0,0,0,0,739,283666,10330,12,680,120,126,27923,376,4,174,16,0,72,1,0,0,0,13,,,,3,0,,,,,,,,,,,,,,,40,11,,,,
2021-02-24,430,132363,1866,13,273,59,506,78871,1338,2,237,64,66,31655,904,1,207,23,2,1426,26,0,2,1,8,963,5,1,6,0,3,1616,65,0,1,1,0,47,0,0,0,0,0,351,1,0,0,0,1054,296173,6893,9,675,287,0,115,0,0,0,0,806,284472,10346,16,655,130,57,27980,379,3,165,17,0,72,1,0,0,0,16,,,,3,1,,,,,,,,,,,,,,,50,15,,,,
2021-02-25,399,132718,1874,8,272,58,593,79464,1348,10,228,62,69,31724,905,1,200,21,1,1427,26,0,2,1,10,973,5,0,10,0,8,1624,65,0,1,1,0,47,0,0,0,0,4,355,1,0,0,0,1138,297311,6916,23,687,283,0,115,0,0,0,0,858,285330,10361,15,633,122,211,28191,380,1,156,18,0,72,1,0,0,0,27,,,,8,0,,,,,,,,,,,,,,,48,8,,,,
2021-02-26,356,133131,1877,3,267,52,519,79983,1355,7,232,63,79,31803,907,1,199,22,1,1428,26,0,1,1,4,977,5,0,11,0,10,1634,65,0,1,1,0,47,0,0,0,0,1,356,1,0,0,0,1258,298569,6944,28,683,284,5,120,0,0,0,0,815,286145,10372,11,620,119,153,28344,380,0,155,16,0,72,1,0,0,0,23,,,,2,2,,,,,,,,,,,,,,,46,9,,,,
2021-02-27,415,133432,1883,6,253,47,493,80476,1355,0,232,63,52,31855,910,4,198,20,2,1430,26,0,1,1,4,981,6,1,10,0,4,1638,65,0,2,2,0,47,0,0,0,0,0,356,1,0,0,0,1185,299754,6960,16,680,276,0,120,0,0,0,0,858,287003,10385,13,599,112,162,28506,385,5,151,16,0,72,1,0,0,0,23,,,,4,0,,,,,,,,,,,,,,,34,8,,,,
2021-02-28,301,133719,1886,3,262,50,450,80926,1355,0,232,63,38,31893,912,2,196,21,0,1430,27,1,1,1,7,988,6,0,10,0,3,1641,65,0,2,2,0,47,0,0,0,0,1,357,1,0,0,0,1062,300816,6980,20,627,289,12,132,0,0,0,0,737,287740,10393,8,601,117,141,28647,385,0,154,19,0,72,1,0,0,0,18,,,,7,1,,,,,,,,,,,,,,,31,8,,,,
2021-03-01,291,133981,1888,2,258,52,457,81383,1363,8,236,65,52,31945,913,1,201,21,1,1431,27,0,2,2,1,989,6,0,11,0,1,1642,65,0,2,2,0,47,0,0,0,0,1,358,1,0,0,0,1023,301839,6986,6,659,280,0,132,0,0,0,0,613,288353,10399,6,612,122,154,28801,385,0,151,21,0,72,1,0,0,0,14,,,,10,2,,,,,,,,,,,,,,,42,14,,,,
2021-03-02,257,134381,1890,2,254,46,558,81941,1365,2,243,63,52,31997,914,2,201,22,4,1435,28,1,3,3,5,994,6,0,9,0,1,1643,65,0,4,2,0,47,0,0,0,0,1,359,1,0,0,0,966,302805,6997,11,677,284,4,136,0,0,0,0,588,288941,10407,8,628,121,137,28938,387,2,154,20,0,72,1,0,0,0,20,,,,6,2,,,,,,,,,,,,,,,35,6,,,,
2021-03-03,402,134714,1902,12,247,45,563,82504,1372,7,246,64,49,32046,915,3,196,21,3,1438,28,0,3,2,3,997,6,0,9,0,3,1646,65,0,4,2,0,47,0,0,0,0,0,359,1,0,0,0,958,303763,7014,17,668,274,0,136,0,0,0,0,729,289670,10426,19,618,120,121,29059,389,2,153,20,0,72,1,0,0,0,20,,,,8,0,,,,,,,,,,,,,,,42,5,,,,
2021-03-04,331,135121,1911,9,252,43,626,83130,1376,4,248,64,54,32100,916,2,189,22,5,1443,28,0,3,2,5,1002,6,0,8,0,3,1649,65,0,5,2,0,47,0,0,0,0,10,369,1,0,0,0,994,304757,7024,10,649,281,2,138,0,0,0,0,707,290377,10445,19,626,115,161,29220,391,2,146,20,0,72,1,0,0,0,23,,,,4,1,,,,,,,,,,,,,,,42,8,,,,
2021-03-05,411,135457,1913,2,253,42,548,83678,1380,4,255,66,66,32166,917,1,176,21,4,1447,28,0,3,2,1,1003,6,0,6,0,2,1651,65,0,3,1,0,47,0,0,0,0,4,373,1,0,0,0,1250,306007,7046,22,643,280,1,139,0,0,0,0,798,291175,10455,10,617,111,212,29432,393,2,138,20,0,72,1,0,0,0,19,,,,5,0,,,,,,,,,,,,,,,36,13,,,,
2021-03-06,341,135763,1914,1,244,40,557,84235,1380,0,255,66,59,32225,919,1,179,20,6,1453,28,0,3,2,2,1005,6,0,3,0,6,1657,65,0,2,1,0,47,0,0,0,0,4,377,1,0,0,0,990,306997,7052,6,620,278,0,139,0,0,0,0,749,291924,10465,10,601,109,161,29593,396,3,142,22,0,72,1,0,0,0,20,,,,7,0,,,,,,,,,,,,,,,26,5,,,,
2021-03-07,300,136013,1914,0,252,36,399,84634,1380,0,255,66,65,32290,921,2,185,18,2,1455,28,0,3,2,1,1006,6,0,3,0,2,1659,65,0,2,1,0,47,0,0,0,0,4,381,1,0,0,0,1299,308296,7067,15,606,273,2,141,0,0,0,0,707,292631,10472,7,592,107,116,29709,398,2,136,22,0,72,1,0,0,0,23,,,,4,1,,,,,,,,,,,,,,,34,9,,,,
2021-03-08,282,136266,1920,6,259,37,497,85131,1391,11,240,66,67,32357,924,0,182,20,5,1460,28,0,3,1,3,1009,6,0,3,0,0,1659,65,0,2,1,0,47,0,0,0,0,0,381,1,0,0,0,1631,309927,7077,10,626,282,0,141,0,0,0,0,579,293210,10481,9,590,108,97,29806,399,1,140,23,0,72,1,0,0,0,17,,,,3,3,,,,,,,,,,,,,,,42,7,,,,
2021-03-09,255,136653,1926,6,248,37,529,85660,1393,2,249,68,75,32432,925,0,181,20,0,1460,29,1,3,2,1,1010,6,0,3,0,5,1664,65,0,1,1,0,47,0,0,0,0,0,381,1,0,0,0,1185,311112,7083,6,689,290,2,143,0,0,0,0,650,293860,10493,12,576,110,112,29918,400,1,139,25,0,72,1,0,0,0,11,,,,7,1,,,,,,,,,,,,,,,43,13,,,,
2021-03-10,399,137058,1928,2,254,38,580,86240,1394,1,244,66,87,32519,926,1,176,19,0,1460,29,0,3,2,0,1010,6,0,3,0,1,1665,65,0,2,1,0,47,0,0,0,0,0,381,1,0,0,0,1316,312428,7099,16,678,281,0,143,0,0,0,0,792,294652,10503,10,581,112,111,30029,401,1,139,27,0,72,1,0,0,0,25,,,,4,0,,,,,,,,,,,,,,,36,9,,,,
2021-03-11,364,137505,1933,5,257,39,660,86900,1397,3,244,68,101,32620,926,3,176,21,2,1462,29,0,3,2,1,1011,6,0,3,0,0,1665,65,0,1,1,0,47,0,0,0,0,0,381,1,0,0,0,1092,313520,7109,10,680,277,0,143,0,0,0,0,738,295390,10518,15,563,111,164,30193,401,0,137,27,0,72,1,0,0,0,27,,,,7,2,,,,,,,,,,,,,,,35,10,,,,
2021-03-12,425,137932,1935,2,254,37,550,87450,1397,0,255,67,88,32708,928,1,169,20,3,1465,30,1,1,0,1,1012,6,0,3,0,1,1666,65,0,1,0,0,47,0,0,0,0,0,381,1,0,0,0,1371,314891,7127,18,676,282,0,143,0,0,0,0,753,296143,10526,8,550,106,176,30369,404,3,129,27,0,72,1,0,0,0,13,,,,4,1,,,,,,,,,,,,,,,51,15,,,,
2021-03-13,474,138308,1940,5,249,37,526,87976,1397,0,255,67,39,32747,929,4,170,22,0,1465,30,0,1,0,0,1012,6,0,3,0,4,1670,65,0,1,0,0,47,0,0,0,0,2,383,1,0,0,0,1468,316359,7138,11,689,275,0,143,0,0,0,0,775,296918,10535,9,551,106,153,30522,405,1,133,30,0,72,1,0,0,0,13,,,,7,2,,,,,,,,,,,,,,,29,8,,,,
2021-03-14,388,138673,1946,6,260,42,484,88460,1397,0,255,67,60,32807,931,1,169,22,5,1470,30,0,1,0,0,1012,6,0,3,0,0,1670,65,0,1,1,0,47,0,0,0,0,0,383,1,0,0,0,1747,318106,7153,15,601,282,0,143,0,0,0,0,674,297592,10540,5,547,100,98,30620,407,2,131,29,0,72,1,0,0,0,22,,,,2,2,,,,,,,,,,,,,,,29,8,,,,
2021-03-15,364,139023,1949,3,259,41,482,88942,1407,10,269,76,121,32928,931,0,169,23,1,1471,30,0,1,0,0,1012,6,0,3,0,0,1670,65,0,1,1,0,47,0,0,0,0,0,383,1,0,0,0,1268,319374,7162,9,699,298,0,143,0,0,0,0,594,298186,10550,10,553,96,107,30727,407,0,137,30,0,72,1,0,0,0,12,,,,8,2,,,,,,,,,,,,,,,30,11,,,,
2021-03-16,355,139530,1952,3,262,42,514,89456,1407,0,280,84,93,33021,931,0,170,22,5,1476,30,0,1,0,1,1013,6,0,2,0,2,1672,65,0,2,2,0,47,0,0,0,0,0,383,1,0,0,0,1074,320448,7173,11,761,292,0,143,0,0,0,0,561,298747,10558,8,533,91,156,30883,409,2,138,31,0,72,1,0,0,0,20,,,,5,0,,,,,,,,,,,,,,,36,11,,,,
2021-03-17,479,140047,1956,4,266,42,597,90053,1411,4,281,83,70,33091,931,0,164,21,1,1477,30,0,1,0,0,1013,6,0,2,0,2,1674,65,0,2,1,0,47,0,0,0,0,0,383,1,0,0,0,1508,321956,7187,14,741,300,1,144,0,0,0,0,703,299450,10570,12,532,107,87,30970,410,1,139,31,0,72,1,0,0,0,15,,,,6,1,,,,,,,,,,,,,,,39,9,,,,
2021-03-18,505,140719,1957,1,271,46,735,90788,1419,8,286,85,95,33186,932,1,161,23,0,1477,30,0,1,0,1,1014,6,0,2,0,3,1677,66,1,1,0,0,47,0,0,0,0,12,395,4,3,0,0,1553,323509,7202,15,730,304,0,144,0,0,0,0,702,300152,10576,6,519,101,115,31085,411,1,136,27,0,72,1,0,0,0,19,,,,2,3,,,,,,,,,,,,,,,38,6,,,,
2021-03-19,696,141243,1957,0,274,47,577,91365,1421,2,292,85,85,33271,933,1,159,23,9,1486,30,0,1,0,0,1014,6,0,1,0,3,1680,66,0,0,0,0,47,0,0,0,0,0,395,4,0,0,0,1745,325254,7212,10,759,309,0,144,0,0,0,0,764,300916,10587,11,504,99,174,31259,414,3,133,27,0,72,1,0,0,0,25,,,,3,1,,,,,,,,,,,,,,,39,15,,,,
2021-03-20,556,141789,1961,4,275,46,616,91981,1421,0,292,85,89,33360,933,1,161,25,3,1489,30,0,2,0,0,1014,6,0,1,0,2,1682,66,0,0,0,0,47,0,0,0,0,0,395,4,0,0,0,1829,327083,7223,11,765,302,0,144,0,0,0,0,775,301691,10594,7,505,99,200,31459,417,3,135,27,0,72,1,0,0,0,18,,,,6,2,,,,,,,,,,,,,,,40,16,,,,
2021-03-21,555,142244,1963,2,280,46,659,92640,1421,0,292,85,70,33430,934,7,164,25,1,1490,30,0,2,0,0,1014,6,0,1,0,6,1688,66,0,0,0,0,47,0,0,0,0,0,395,4,0,0,0,1791,328874,7241,18,760,305,0,144,0,0,0,0,648,302339,10599,5,501,102,178,31637,418,1,139,29,0,72,1,0,0,0,19,,,,6,1,,,,,,,,,,,,,,,40,12,,,,
2021-03-22,456,142726,1968,5,290,52,586,93226,1437,16,303,80,101,33531,934,1,169,25,8,1498,30,0,2,0,0,1014,6,0,1,0,2,1690,66,0,0,0,0,47,0,0,0,0,0,395,4,0,0,0,1699,330573,7244,3,813,298,0,144,0,0,0,0,712,303051,10614,15,513,114,205,31842,418,0,143,28,0,72,1,0,0,0,25,,,,7,1,,,,,,,,,,,,,,,45,13,,,,
2021-03-23,465,143401,1971,3,288,51,721,93947,1438,1,314,83,69,33600,936,1,170,24,7,1505,30,0,1,0,0,1014,6,0,0,0,1,1691,66,0,0,0,0,47,0,0,0,0,0,395,4,0,0,0,1546,332119,7253,9,868,324,8,152,0,0,0,0,656,303707,10618,4,519,113,149,31991,419,1,152,26,0,72,1,0,0,0,23,,,,8,0,,,,,,,,,,,,,,,29,10,,,,
2021-03-24,692,144154,1973,2,289,54,804,94751,1441,3,303,85,117,33717,937,0,174,25,12,1517,30,0,3,0,1,1015,6,0,1,0,5,1696,66,0,0,0,0,47,0,0,0,0,0,395,4,0,0,0,1571,333690,7263,10,893,333,0,152,0,0,0,0,783,304490,10626,8,508,118,190,32181,420,1,147,22,0,72,1,0,0,0,22,,,,6,2,,,,,,,,,,,,,,,28,3,,,,
2021-03-25,764,144864,1976,3,281,57,991,95742,1446,5,306,79,103,33820,938,0,174,26,29,1546,30,0,3,0,0,1015,6,0,0,0,3,1699,66,0,0,0,0,47,0,0,0,0,0,395,4,0,0,0,2380,336070,7280,17,894,332,0,152,0,0,0,0,945,305435,10630,4,496,117,165,32346,422,2,154,22,0,72,1,0,0,0,27,,,,5,3,,,,,,,,,,,,,,,34,3,,,,
2021-03-26,717,145534,1979,3,279,65,886,96628,1449,3,294,81,51,33871,940,3,171,22,13,1559,30,0,4,0,0,1015,6,0,0,0,5,1704,66,0,0,0,0,47,0,0,0,0,0,395,4,0,0,0,2169,338239,7292,12,913,359,0,152,0,0,0,0,950,306385,10637,7,481,115,213,32559,430,8,155,24,1,73,1,0,0,0,19,,,,6,2,,,,,,,,,,,,,,,47,17,,,,
2021-03-27,668,146170,1980,1,274,62,827,97455,1449,0,294,81,59,33930,941,1,170,23,12,1571,30,0,5,0,0,1015,6,0,0,0,5,1709,66,0,0,0,0,47,0,0,0,0,0,395,4,0,0,0,2453,340692,7308,16,985,365,4,156,0,0,0,0,1009,307394,10645,8,481,108,224,32783,430,0,152,25,0,73,1,0,0,0,16,,,,3,2,,,,,,,,,,,,,,,33,12,,,,
2021-03-28,644,146712,1983,3,284,61,802,98257,1449,0,294,81,58,33988,941,1,173,23,6,1577,30,0,5,1,1,1016,6,0,0,0,2,1711,66,0,2,1,0,47,0,0,0,0,0,395,4,0,0,0,2448,343140,7327,19,917,366,0,156,0,0,0,0,917,308311,10647,2,480,114,248,33031,433,3,155,27,0,73,1,0,0,0,20,,,,6,0,,,,,,,,,,,,,,,34,9,,,,
2021-03-29,545,147332,1983,0,294,56,786,99043,1455,6,299,79,64,34052,942,0,173,25,11,1588,30,0,4,2,0,1016,6,0,0,0,0,1711,66,0,1,0,0,47,0,0,0,0,0,395,4,0,0,0,2094,345234,7337,10,841,382,0,156,0,0,0,0,891,309202,10651,4,477,120,202,33233,433,0,162,25,0,73,1,0,0,0,27,,,,6,2,,,,,,,,,,,,,,,34,15,,,,
2021-03-30,576,148223,1987,4,290,61,1022,100065,1455,0,312,78,74,34126,942,0,168,25,13,1601,30,0,5,2,2,1018,6,0,0,0,3,1714,66,0,1,0,0,47,0,0,0,0,0,395,4,0,0,0,2336,347570,7351,14,1090,387,3,159,0,0,0,0,864,310066,10658,7,487,126,166,33399,434,1,160,22,0,73,1,0,0,0,14,,,,7,2,,,,,,,,,,,,,,,45,12,,,,
2021-03-31,871,149100,1990,3,282,58,880,100945,1458,3,301,80,58,34184,943,1,171,25,12,1613,30,0,5,2,1,1019,6,0,0,0,2,1716,66,0,1,0,0,47,0,0,0,0,0,395,4,0,0,0,2333,349903,7366,15,1111,396,0,159,0,0,0,0,1025,311091,10667,9,485,120,191,33590,436,2,166,23,1,74,1,0,0,0,15,,,,8,0,,,,,,,,,,,,,,,60,15,,,,
2021-04-01,875,150171,1994,4,287,61,1075,102020,1463,5,296,79,108,34292,944,2,170,25,10,1623,30,0,4,3,1,1020,6,0,0,0,3,1719,66,0,1,0,0,47,0,0,0,0,0,395,4,0,0,0,2557,352460,7389,23,1116,433,0,159,0,0,0,0,1271,312362,10676,9,487,119,199,33789,436,0,193,34,0,74,1,0,0,0,33,,,,5,1,,,,,,,,,,,,,,,62,17,,,,
2021-04-02,0,151230,1994,0,294,69,1106,103126,1463,0,296,79,67,34359,945,0,164,26,9,1632,30,0,10,5,0,1020,6,0,0,0,9,1728,66,0,1,0,0,47,0,0,0,0,0,395,4,0,0,0,0,352460,7389,0,1116,433,0,159,0,0,0,0,1314,313676,10681,5,503,121,254,34043,437,1,193,37,0,74,1,0,0,0,33,,,,3,2,,,,,,,,,,,,,,,44,7,,,,
2021-04-03,0,152165,1994,0,296,70,1028,104154,1463,0,296,90,68,34427,948,1,162,24,9,1641,30,0,14,6,0,1020,6,0,0,0,4,1732,66,0,1,0,0,47,0,0,0,0,0,395,4,0,0,0,6098,358558,7428,39,796,451,0,159,0,0,0,0,1282,314958,10684,3,501,124,280,34323,436,-1,189,42,0,74,1,0,0,0,19,,,,3,0,,,,,,,,,,,,,,,39,5,,,,
2021-04-04,0,153034,1994,0,308,76,911,105065,1463,0,296,90,67,34494,949,0,163,26,11,1652,30,0,15,7,0,1020,6,0,0,0,7,1739,66,0,1,0,0,47,0,0,0,0,0,395,4,0,0,0,0,358558,7428,0,796,451,0,159,0,0,0,0,1154,316112,10693,9,502,128,221,34544,439,3,194,44,0,74,1,0,0,0,24,,,,3,3,,,,,,,,,,,,,,,41,15,,,,
2021-04-05,3987,153965,1998,4,321,77,928,105993,1486,23,318,90,64,34558,952,2,160,25,10,1662,30,0,14,8,0,1020,6,0,0,0,3,1742,66,0,1,0,0,47,0,0,0,0,0,395,4,0,0,0,5979,364537,7450,22,942,494,0,159,0,0,0,0,1252,317364,10697,4,503,123,219,34763,440,1,195,47,0,74,1,0,0,0,32,,,,2,0,,,,,,,,,,,,,,,53,13,,,,
2021-04-06,931,155322,2001,3,324,78,1036,107029,1489,3,328,96,128,34686,952,2,160,26,3,1665,30,0,18,12,0,1020,6,0,0,0,5,1747,66,0,1,0,2,49,0,0,0,0,0,395,4,0,0,0,3065,367602,7458,8,1161,482,1,160,0,0,0,0,1168,318532,10701,4,514,121,217,34980,443,3,202,44,0,74,1,0,0,0,19,,,,7,2,,,,,,,,,,,,,,,47,15,,,,
2021-04-07,1351,156733,2002,1,334,82,1316,108345,1491,2,330,105,120,34806,953,1,162,26,14,1679,31,1,18,12,1,1021,6,0,0,0,2,1749,66,0,1,0,0,49,0,0,0,0,0,395,4,0,0,0,3215,370817,7475,17,1397,476,0,160,0,0,0,0,1270,319802,10709,8,543,123,191,35171,445,2,201,42,0,74,1,0,0,0,36,,,,5,2,,,,,,,,,,,,,,,58,13,,,,
2021-04-08,1429,158265,2005,3,343,83,1218,109563,1493,2,336,101,180,34986,953,3,158,26,7,1686,31,0,20,13,1,1022,6,0,0,0,5,1754,66,0,1,0,0,49,0,0,0,0,0,395,4,0,0,0,3295,374112,7494,19,1417,496,0,160,0,0,0,0,1609,321411,10718,9,566,132,205,35376,447,2,206,41,0,74,1,0,0,0,41,,,,2,1,,,,,,,,,,,,,,,67,16,,,,
2021-04-09,1521,159551,2007,2,362,85,1300,110863,1495,2,332,102,122,35108,953,3,160,27,8,1694,32,1,19,13,3,1025,6,0,0,0,2,1756,66,0,1,0,0,49,0,0,0,0,0,395,4,0,0,0,4227,378339,7512,18,1492,519,0,160,0,0,0,0,1683,323094,10726,8,569,134,372,35748,453,6,206,43,0,74,1,0,0,0,51,,,,8,1,,,,,,,,,,,,,,,73,11,,,,
2021-04-10,1293,160720,2012,5,383,91,1063,111926,1495,0,332,102,115,35223,956,0,153,26,19,1713,33,1,20,13,4,1029,6,0,0,0,8,1764,66,0,0,0,0,49,0,0,0,0,0,395,4,0,0,0,3813,382152,7531,19,1524,554,0,160,0,0,0,0,1754,324848,10737,11,583,138,235,35983,453,0,192,46,0,74,1,0,0,0,44,,,,3,0,,,,,,,,,,,,,,,80,17,,,,
2021-04-11,1183,161813,2013,1,396,93,1040,112966,1495,0,332,102,129,35352,957,0,154,26,9,1722,33,0,20,13,1,1030,6,0,0,0,4,1768,66,0,3,0,0,49,0,0,0,0,0,395,4,0,0,0,4456,386608,7552,21,1513,605,0,160,0,0,0,0,1535,326383,10742,5,608,139,322,36305,454,1,199,46,0,74,1,0,0,0,38,,,,5,1,,,,,,,,,,,,,,,57,15,,,,
2021-04-12,1136,162863,2018,5,406,91,943,113909,1513,18,368,121,109,35461,958,0,155,27,10,1732,33,0,18,13,0,1030,6,0,0,0,7,1775,66,0,3,0,0,49,0,0,0,0,0,395,4,0,0,0,4401,391009,7567,15,1646,619,0,160,0,0,0,0,1599,327982,10744,2,630,142,299,36604,455,1,198,41,0,74,1,0,0,0,37,,,,7,1,,,,,,,,,,,,,,,74,15,,,,
2021-04-13,1081,164289,2021,3,422,93,1004,114913,1515,2,377,116,93,35554,958,2,157,28,4,1736,33,0,18,13,1,1031,6,0,0,0,6,1781,66,0,3,0,0,49,0,0,0,0,0,395,4,0,0,0,3670,394679,7582,15,1822,626,5,165,0,0,0,0,1490,329472,10756,12,643,150,288,36892,457,2,202,41,1,75,1,0,0,0,47,,,,6,1,,,,,,,,,,,,,,,80,20,,,,
2021-04-14,1412,165934,2029,8,418,87,1224,116137,1521,6,397,120,150,35704,960,3,155,30,16,1752,33,0,19,13,3,1034,6,0,0,0,2,1783,66,0,3,0,0,49,0,0,0,0,0,395,4,0,0,0,4156,398835,7610,28,1877,642,0,165,0,0,0,0,1559,331031,10763,7,660,152,193,37085,458,1,203,41,1,76,1,0,0,0,29,,,,5,3,,,,,,,,,,,,,,,70,15,,,,
2021-04-15,1646,167539,2034,5,425,91,929,117066,1524,3,409,125,108,35812,961,1,149,29,8,1760,33,0,18,12,2,1036,6,0,1,0,6,1789,66,0,3,0,0,49,0,0,0,0,1,396,4,0,0,0,4736,403571,7639,29,1932,659,0,165,0,0,0,0,1513,332544,10778,15,661,159,299,37384,460,2,188,41,0,76,1,0,0,0,44,,,,10,0,,,,,,,,,,,,,,,78,23,,,,
2021-04-16,1616,169040,2034,0,447,92,1086,118152,1530,6,425,127,178,35990,962,0,148,28,7,1767,33,0,20,12,3,1039,6,0,1,0,3,1792,67,1,3,0,0,49,0,0,0,0,12,408,4,0,0,0,4812,408383,7664,25,1955,701,0,165,0,0,0,0,1527,334071,10785,7,664,167,231,37615,462,2,190,44,0,76,1,0,0,0,66,,,,5,1,,,,,,,,,,,,,,,65,13,,,,
2021-04-17,1486,170511,2037,3,453,101,966,119118,1530,0,425,127,169,36159,963,3,152,27,11,1778,33,0,20,12,0,1039,6,0,1,0,8,1800,67,0,2,0,0,49,0,0,0,0,6,414,4,0,0,0,4362,412745,7698,34,2065,726,0,165,0,0,0,0,1537,335608,10793,8,692,175,0,37615,462,0,190,44,0,76,1,0,0,0,42,,,,8,0,,,,,,,,,,,,,,,68,17,,,,
2021-04-18,0,171868,2037,0,466,103,1019,120137,1530,0,425,127,109,36268,964,1,152,25,10,1788,33,0,20,12,0,1039,6,0,1,0,7,1807,67,0,2,0,0,49,0,0,0,0,3,417,4,0,0,0,4250,416995,7716,18,2107,741,0,165,0,0,0,0,1344,336952,10802,9,683,175,545,38160,465,3,189,45,0,76,1,0,0,0,39,,,,9,1,,,,,,,,,,,,,,,72,26,,,,
2021-04-19,2907,173214,2043,6,491,105,748,120885,1538,8,441,138,203,36471,966,0,149,27,9,1797,33,0,21,8,7,1046,6,0,0,0,15,1822,67,0,2,0,0,49,0,0,0,0,6,423,4,0,0,0,4447,421442,7735,19,2202,755,8,173,0,0,0,0,1092,338044,10816,14,686,183,241,38401,465,0,200,43,0,76,1,0,0,0,56,,,,5,2,,,,,,,,,,,,,,,63,16,,,,
2021-04-20,1345,174942,2048,5,510,114,930,121815,1539,1,456,148,162,36633,969,1,153,26,0,1797,33,0,21,8,2,1048,6,0,0,0,9,1831,68,1,2,0,0,49,0,0,0,0,5,428,4,0,0,0,3469,424911,7757,22,2360,773,1,174,0,0,0,0,1136,339180,10833,17,694,177,250,38651,465,0,195,51,1,77,1,0,0,0,49,,,,13,2,,,,,,,,,,,,,,,77,20,,,,
2021-04-21,1699,176781,2048,0,530,118,960,122775,1546,7,483,163,262,36895,973,1,162,29,7,1804,34,1,15,5,1,1049,6,0,0,0,25,1856,67,-1,3,0,2,51,0,0,0,0,1,429,4,0,0,0,4212,429123,7789,32,2335,790,0,174,0,0,0,0,1217,340397,10838,5,716,178,232,38883,469,4,185,49,0,77,1,0,0,0,69,,,,15,4,,,,,,,,,,,,,,,59,15,,,,
2021-04-22,1857,178447,2054,6,555,124,1014,123789,1550,4,502,161,177,37072,976,1,162,31,19,1823,34,0,15,5,3,1052,6,0,0,0,38,1894,67,0,3,0,1,52,0,0,0,0,3,432,4,0,0,0,3682,432805,7829,40,2350,806,0,174,0,0,0,0,1248,341645,10845,7,711,174,254,39137,470,1,177,48,3,80,1,0,0,0,69,,,,10,3,,,,,,,,,,,,,,,53,12,,,,
